transaction_id,order_id,order_date,customer_id,product_id,region,quantity,unit_price,discount_pct,discount_amount,revenue,cogs
TRX0003873,ORD001724,2024-12-18,CUST0174,P015,DKI Jakarta,2,28500,0.0323,1841.97,55158.03,44000
TRX0003874,ORD001724,2024-12-18,CUST0174,P003,DKI Jakarta,33,15500,0.05,25575.0,485925.0,435600
TRX0005735,ORD002565,2024-12-18,CUST0221,P005,Jawa Barat,7,3000,0.0989,2077.88,18922.12,16100
TRX0006258,ORD002812,2024-12-18,CUST0342,P004,Jawa Barat,5,3200,0.0111,177.37,15822.63,12250
TRX0006259,ORD002812,2024-12-18,CUST0342,P005,Jawa Barat,10,3000,0.0,0.0,30000.0,23000
TRX0007943,ORD003555,2024-12-18,CUST0019,P004,Jawa Tengah,3,3200,0.0379,363.89,9236.11,7350
TRX0008318,ORD003712,2024-12-18,CUST0163,P007,Bali,9,12500,0.0773,8691.9,103808.1,86400
TRX0008319,ORD003712,2024-12-18,CUST0163,P008,Bali,6,19500,0.0403,4710.38,112289.62,98400
TRX0008320,ORD003712,2024-12-18,CUST0163,P004,Bali,12,3200,0.0534,2050.57,36349.43,29400
TRX0010144,ORD004524,2024-12-18,CUST0468,P001,Jawa Barat,2,18500,0.0503,1859.78,35140.22,31600
TRX0010145,ORD004524,2024-12-18,CUST0468,P008,Jawa Barat,5,19500,0.0716,6984.39,90515.61,82000
TRX0010146,ORD004524,2024-12-18,CUST0468,P002,Jawa Barat,21,68000,0.1138,162498.11,1265501.89,1270500
TRX0011358,ORD005086,2024-12-18,CUST0011,P007,DKI Jakarta,6,12500,0.0127,953.41,74046.59,57600
TRX0011359,ORD005086,2024-12-18,CUST0011,P004,DKI Jakarta,4,3200,0.056,717.05,12082.95,9800
TRX0011360,ORD005086,2024-12-18,CUST0011,P015,DKI Jakarta,13,28500,0.0367,13606.89,356893.11,286000
TRX0011361,ORD005086,2024-12-18,CUST0011,P010,DKI Jakarta,8,9800,0.08,6274.72,72125.28,60000
TRX0011362,ORD005086,2024-12-18,CUST0011,P011,DKI Jakarta,5,11500,0.0418,2404.83,55095.17,44500
TRX0013755,ORD006168,2024-12-18,CUST0445,P009,Jawa Barat,6,3800,0.0517,1177.86,21622.14,17400
TRX0013756,ORD006168,2024-12-18,CUST0445,P002,Jawa Barat,3,68000,0.0013,256.87,203743.13,181500
TRX0020472,ORD009170,2024-12-18,CUST0348,P001,Jawa Barat,10,18500,0.0918,16978.9,168021.1,158000
TRX0020473,ORD009170,2024-12-18,CUST0348,P012,Jawa Barat,10,16500,0.1192,19662.63,145337.37,131000
TRX0022270,ORD009979,2024-12-18,CUST0499,P004,Sulawesi Selatan,6,3200,0.0353,677.27,18522.73,14700
TRX0022979,ORD010297,2024-12-18,CUST0234,P011,Jawa Tengah,6,11500,0.0,0.0,69000.0,53400
TRX0022980,ORD010297,2024-12-18,CUST0234,P001,Jawa Tengah,14,18500,0.0354,9169.55,249830.45,221200
TRX0025530,ORD011427,2024-12-18,CUST0231,P004,Jawa Barat,21,3200,0.0758,5092.38,62107.62,51450
TRX0029508,ORD013187,2024-12-18,CUST0157,P014,Jawa Barat,5,20000,0.0652,6517.79,93482.21,77500
TRX0029555,ORD013207,2024-12-18,CUST0067,P004,Jawa Barat,3,3200,0.0705,676.57,8923.43,7350
TRX0029556,ORD013207,2024-12-18,CUST0067,P013,Jawa Barat,16,13800,0.0541,11943.34,208856.66,169600
TRX0029865,ORD013340,2024-12-18,CUST0455,P010,Jawa Tengah,16,9800,0.0295,4620.22,152179.78,120000
TRX0029866,ORD013340,2024-12-18,CUST0455,P001,Jawa Tengah,2,18500,0.0543,2009.26,34990.74,31600
TRX0030826,ORD013767,2024-12-18,CUST0437,P001,DKI Jakarta,11,18500,0.1083,22035.48,181464.52,173800
TRX0030828,ORD013767,2024-12-18,CUST0437,P012,DKI Jakarta,10,16500,0.0244,4027.99,160972.01,131000
TRX0030829,ORD013767,2024-12-18,CUST0437,P013,DKI Jakarta,2,13800,0.0647,1786.06,25813.94,21200
TRX0031169,ORD013928,2024-12-18,CUST0026,P001,Bali,16,18500,0.0767,22692.58,273307.42,252800
TRX0031170,ORD013928,2024-12-18,CUST0026,P006,Bali,17,9500,0.0842,13601.98,147898.02,120700
TRX0031171,ORD013928,2024-12-18,CUST0026,P011,Bali,17,11500,0.062,12115.11,183384.89,151300
TRX0031172,ORD013928,2024-12-18,CUST0026,P002,Bali,15,68000,0.0041,4223.93,1015776.07,907500
TRX0031848,ORD014236,2024-12-18,CUST0379,P007,DKI Jakarta,14,12500,0.0277,4841.33,170158.67,134400
TRX0031849,ORD014236,2024-12-18,CUST0379,P004,DKI Jakarta,9,3200,0.0846,2436.35,26363.65,22050
TRX0032314,ORD014445,2024-12-18,CUST0112,P014,Jawa Barat,4,20000,0.0961,7687.8,72312.2,62000
TRX0032315,ORD014445,2024-12-18,CUST0112,P004,Jawa Barat,4,3200,0.0686,877.9,11922.1,9800
TRX0032316,ORD014445,2024-12-18,CUST0112,P010,Jawa Barat,2,9800,0.0979,1919.32,17680.68,15000
TRX0032318,ORD014445,2024-12-18,CUST0112,P001,Jawa Barat,4,18500,0.025,1848.6,72151.4,63200
TRX0033122,ORD014792,2024-12-18,CUST0395,P003,Jawa Timur,2,15500,0.1014,3142.18,27857.82,26400
TRX0033272,ORD014858,2024-12-18,CUST0167,P001,Jawa Barat,26,18500,0.0991,47671.33,433328.67,410800
TRX0036030,ORD016081,2024-12-18,CUST0377,P010,DKI Jakarta,7,9800,0.0605,4153.28,64446.72,52500
TRX0036031,ORD016081,2024-12-18,CUST0377,P008,DKI Jakarta,6,19500,0.0667,7808.48,109191.52,98400
TRX0036032,ORD016081,2024-12-18,CUST0377,P014,DKI Jakarta,4,20000,0.0296,2364.54,77635.46,62000
TRX0036033,ORD016081,2024-12-18,CUST0377,P004,DKI Jakarta,25,3200,0.118,9443.65,70556.35,61250
TRX0037241,ORD016636,2024-12-18,CUST0348,P002,Jawa Barat,4,68000,0.048,13067.9,258932.1,242000
TRX0037242,ORD016636,2024-12-18,CUST0348,P003,Jawa Barat,18,15500,0.0521,14537.71,264462.29,237600
TRX0037609,ORD016806,2024-12-18,CUST0059,P011,Sumatera Utara,4,11500,0.0779,3584.1,42415.9,35600
TRX0038938,ORD017394,2024-12-18,CUST0500,P009,Bali,1,3800,0.0679,258.17,3541.83,2900
TRX0042782,ORD019110,2024-12-18,CUST0408,P004,Sumatera Utara,11,3200,0.064,2252.28,32947.72,26950
TRX0042783,ORD019110,2024-12-18,CUST0408,P005,Sumatera Utara,17,3000,0.031,1578.5,49421.5,39100
TRX0042873,ORD019157,2024-12-18,CUST0391,P004,DKI Jakarta,8,3200,0.0069,177.79,25422.21,19600
TRX0047057,ORD020996,2024-12-18,CUST0049,P002,DKI Jakarta,4,68000,0.0602,16372.27,255627.73,242000
TRX0047907,ORD021381,2024-12-18,CUST0208,P004,DKI Jakarta,14,3200,0.0216,965.93,43834.07,34300
TRX0047908,ORD021381,2024-12-18,CUST0208,P005,DKI Jakarta,6,3000,0.0268,481.59,17518.41,13800
TRX0047910,ORD021381,2024-12-18,CUST0208,P006,DKI Jakarta,12,9500,0.0903,10292.9,103707.1,85200
TRX0047911,ORD021381,2024-12-18,CUST0208,P001,DKI Jakarta,32,18500,0.1362,80654.5,511345.5,505600
TRX0049651,ORD022190,2024-12-18,CUST0150,P002,DKI Jakarta,11,68000,0.1111,83137.6,664862.4,665500
TRX0049758,ORD022237,2024-12-18,CUST0413,P001,DKI Jakarta,22,18500,0.0987,40177.94,366822.06,347600
TRX0050692,ORD022653,2024-12-18,CUST0355,P005,Jawa Tengah,20,3000,0.125,7500.93,52499.07,46000
TRX0050693,ORD022653,2024-12-18,CUST0355,P003,Jawa Tengah,5,15500,0.0292,2261.3,75238.7,66000
TRX0050694,ORD022653,2024-12-18,CUST0355,P006,Jawa Tengah,3,9500,0.0748,2132.64,26367.36,21300
TRX0050695,ORD022653,2024-12-18,CUST0355,P008,Jawa Tengah,4,19500,0.0911,7105.92,70894.08,65600
TRX0052037,ORD023266,2024-12-18,CUST0208,P007,DKI Jakarta,2,12500,0.0988,2468.88,22531.12,19200
TRX0052038,ORD023266,2024-12-18,CUST0208,P008,DKI Jakarta,7,19500,0.0933,12737.33,123762.67,114800
TRX0052039,ORD023266,2024-12-18,CUST0208,P011,DKI Jakarta,10,11500,0.0484,5565.29,109434.71,89000
TRX0052063,ORD023277,2024-12-18,CUST0295,P004,Jawa Barat,11,3200,0.0625,2200.11,32999.89,26950
TRX0052064,ORD023277,2024-12-18,CUST0295,P006,Jawa Barat,5,9500,0.0293,1391.29,46108.71,35500
TRX0054422,ORD024309,2024-12-18,CUST0099,P010,Banten,6,9800,0.0458,2694.12,56105.88,45000
TRX0001617,ORD000714,2024-12-19,CUST0413,P012,DKI Jakarta,18,16500,0.0453,13453.2,283546.8,235800
TRX0001618,ORD000714,2024-12-19,CUST0413,P006,DKI Jakarta,3,9500,0.0402,1146.42,27353.58,21300
TRX0001619,ORD000714,2024-12-19,CUST0413,P004,DKI Jakarta,6,3200,0.0364,699.06,18500.94,14700
TRX0001732,ORD000771,2024-12-19,CUST0118,P001,Jawa Barat,19,18500,0.0708,24870.25,326629.75,300200
TRX0001733,ORD000771,2024-12-19,CUST0118,P004,Jawa Barat,17,3200,0.0052,281.08,54118.92,41650
TRX0002378,ORD001064,2024-12-19,CUST0439,P004,Banten,3,3200,0.0629,603.57,8996.43,7350
TRX0002563,ORD001147,2024-12-19,CUST0217,P014,DKI Jakarta,4,20000,0.0322,2576.67,77423.33,62000
TRX0002670,ORD001197,2024-12-19,CUST0473,P006,Jawa Barat,6,9500,0.0238,1356.6,55643.4,42600
TRX0002671,ORD001197,2024-12-19,CUST0473,P009,Jawa Barat,1,3800,0.0587,223.01,3576.99,2900
TRX0002672,ORD001197,2024-12-19,CUST0473,P010,Jawa Barat,12,9800,0.0223,2616.76,114983.24,90000
TRX0002673,ORD001197,2024-12-19,CUST0473,P013,Jawa Barat,1,13800,0.0687,947.87,12852.13,10600
TRX0003976,ORD001774,2024-12-19,CUST0105,P009,Jawa Barat,6,3800,0.0764,1742.68,21057.32,17400
TRX0003977,ORD001774,2024-12-19,CUST0105,P001,Jawa Barat,8,18500,0.0441,6526.85,141473.15,126400
TRX0005724,ORD002560,2024-12-19,CUST0415,P001,Banten,20,18500,0.1188,43944.1,326055.9,316000
TRX0006307,ORD002835,2024-12-19,CUST0370,P008,Jawa Timur,8,19500,0.0712,11108.54,144891.46,131200
TRX0006308,ORD002835,2024-12-19,CUST0370,P007,Jawa Timur,18,12500,0.0672,15119.9,209880.1,172800
TRX0009623,ORD004285,2024-12-19,CUST0324,P004,DKI Jakarta,4,3200,0.0249,319.01,12480.99,9800
TRX0009624,ORD004285,2024-12-19,CUST0324,P007,DKI Jakarta,8,12500,0.0356,3559.8,96440.2,76800
TRX0009965,ORD004441,2024-12-19,CUST0425,P004,Jawa Timur,24,3200,0.1076,8264.3,68535.7,58800
TRX0009966,ORD004441,2024-12-19,CUST0425,P013,Jawa Timur,23,13800,0.1354,42978.8,274421.2,243800
TRX0009967,ORD004441,2024-12-19,CUST0425,P009,Jawa Timur,2,3800,0.0171,129.75,7470.25,5800
TRX0010265,ORD004585,2024-12-19,CUST0098,P012,Jawa Tengah,15,16500,0.0331,8187.08,239312.92,196500
TRX0010266,ORD004585,2024-12-19,CUST0098,P001,Jawa Tengah,25,18500,0.1261,58340.57,404159.43,395000
TRX0010267,ORD004585,2024-12-19,CUST0098,P013,Jawa Tengah,2,13800,0.0482,1330.63,26269.37,21200
TRX0010315,ORD004610,2024-12-19,CUST0433,P003,Jawa Timur,9,15500,0.032,4458.71,135041.29,118800
TRX0010316,ORD004610,2024-12-19,CUST0433,P002,Jawa Timur,7,68000,0.0351,16712.85,459287.15,423500
TRX0010317,ORD004610,2024-12-19,CUST0433,P008,Jawa Timur,15,19500,0.0747,21839.58,270660.42,246000
TRX0010318,ORD004610,2024-12-19,CUST0433,P001,Jawa Timur,4,18500,0.1004,7426.63,66573.37,63200
TRX0011147,ORD004993,2024-12-19,CUST0277,P001,DKI Jakarta,2,18500,0.0279,1032.29,35967.71,31600
TRX0012029,ORD005385,2024-12-19,CUST0456,P006,DKI Jakarta,3,9500,0.0622,1773.36,26726.64,21300
TRX0012369,ORD005539,2024-12-19,CUST0220,P012,Banten,19,16500,0.0707,22160.09,291339.91,248900
TRX0012370,ORD005539,2024-12-19,CUST0220,P003,Banten,13,15500,0.0773,15570.6,185929.4,171600
TRX0012371,ORD005539,2024-12-19,CUST0220,P002,Banten,9,68000,0.0344,21066.29,590933.71,544500
TRX0012372,ORD005539,2024-12-19,CUST0220,P004,Banten,14,3200,0.0606,2714.34,42085.66,34300
TRX0012748,ORD005705,2024-12-19,CUST0123,P003,Jawa Barat,2,15500,0.0589,1827.05,29172.95,26400
TRX0012749,ORD005705,2024-12-19,CUST0123,P015,Jawa Barat,4,28500,0.0388,4419.79,109580.21,88000
TRX0012796,ORD005731,2024-12-19,CUST0219,P014,Jawa Barat,6,20000,0.0301,3609.18,116390.82,93000
TRX0012797,ORD005731,2024-12-19,CUST0219,P005,Jawa Barat,12,3000,0.0315,1132.38,34867.62,27600
TRX0014360,ORD006432,2024-12-19,CUST0238,P011,DKI Jakarta,12,11500,0.0195,2697.41,135302.59,106800
TRX0014361,ORD006432,2024-12-19,CUST0238,P007,DKI Jakarta,2,12500,0.0492,1231.09,23768.91,19200
TRX0019743,ORD008818,2024-12-19,CUST0014,P010,Jawa Barat,8,9800,0.0431,3381.86,75018.14,60000
TRX0020228,ORD009052,2024-12-19,CUST0222,P001,Jawa Timur,11,18500,0.0259,5276.37,198223.63,173800
TRX0020393,ORD009134,2024-12-19,CUST0151,P006,Jawa Barat,12,9500,0.0769,8764.52,105235.48,85200
TRX0020394,ORD009134,2024-12-19,CUST0151,P001,Jawa Barat,21,18500,0.0869,33776.05,354723.95,331800
TRX0021109,ORD009456,2024-12-19,CUST0006,P005,Jawa Barat,12,3000,0.0344,1239.94,34760.06,27600
TRX0022369,ORD010025,2024-12-19,CUST0143,P004,DKI Jakarta,4,3200,0.0303,388.4,12411.6,9800
TRX0022370,ORD010025,2024-12-19,CUST0143,P001,DKI Jakarta,8,18500,0.0508,7524.4,140475.6,126400
TRX0022371,ORD010025,2024-12-19,CUST0143,P010,DKI Jakarta,9,9800,0.0319,2815.97,85384.03,67500
TRX0027545,ORD012312,2024-12-19,CUST0296,P008,Jawa Barat,4,19500,0.0507,3952.11,74047.89,65600
TRX0027804,ORD012416,2024-12-19,CUST0355,P001,Jawa Tengah,11,18500,0.0284,5770.86,197729.14,173800
TRX0028809,ORD012870,2024-12-19,CUST0444,P005,DKI Jakarta,2,3000,0.1023,613.54,5386.46,4600
TRX0033309,ORD014875,2024-12-19,CUST0176,P009,Jawa Timur,6,3800,0.0396,901.81,21898.19,17400
TRX0033310,ORD014875,2024-12-19,CUST0176,P010,Jawa Timur,11,9800,0.038,4098.56,103701.44,82500
TRX0033311,ORD014875,2024-12-19,CUST0176,P002,Jawa Timur,6,68000,0.0973,39718.12,368281.88,363000
TRX0033312,ORD014875,2024-12-19,CUST0176,P015,Jawa Timur,13,28500,0.0662,24520.3,345979.7,286000
TRX0033655,ORD015031,2024-12-19,CUST0096,P008,Jawa Barat,4,19500,0.0376,2933.71,75066.29,65600
TRX0033656,ORD015031,2024-12-19,CUST0096,P001,Jawa Barat,5,18500,0.0,0.0,92500.0,79000
TRX0033657,ORD015031,2024-12-19,CUST0096,P004,Jawa Barat,3,3200,0.0584,560.63,9039.37,7350
TRX0033658,ORD015031,2024-12-19,CUST0096,P005,Jawa Barat,5,3000,0.0712,1067.95,13932.05,11500
TRX0033659,ORD015031,2024-12-19,CUST0096,P003,Jawa Barat,6,15500,0.1123,10446.72,82553.28,79200
TRX0034472,ORD015397,2024-12-19,CUST0391,P008,DKI Jakarta,5,19500,0.0869,8469.25,89030.75,82000
TRX0034473,ORD015397,2024-12-19,CUST0391,P002,DKI Jakarta,33,68000,0.1057,237087.08,2006912.92,1996500
TRX0034474,ORD015397,2024-12-19,CUST0391,P001,DKI Jakarta,4,18500,0.0654,4841.75,69158.25,63200
TRX0034475,ORD015397,2024-12-19,CUST0391,P003,DKI Jakarta,2,15500,0.0805,2496.96,28503.04,26400
TRX0037110,ORD016575,2024-12-19,CUST0159,P010,Jawa Timur,2,9800,0.0752,1473.88,18126.12,15000
TRX0037111,ORD016575,2024-12-19,CUST0159,P004,Jawa Timur,3,3200,0.0308,295.46,9304.54,7350
TRX0037112,ORD016575,2024-12-19,CUST0159,P005,Jawa Timur,13,3000,0.0406,1582.36,37417.64,29900
TRX0039370,ORD017578,2024-12-19,CUST0189,P009,Sumatera Utara,13,3800,0.0795,3929.33,45470.67,37700
TRX0039371,ORD017578,2024-12-19,CUST0189,P004,Sumatera Utara,10,3200,0.0965,3088.19,28911.81,24500
TRX0039372,ORD017578,2024-12-19,CUST0189,P007,Sumatera Utara,7,12500,0.0536,4687.52,82812.48,67200
TRX0040541,ORD018105,2024-12-19,CUST0279,P001,Jawa Barat,6,18500,0.0397,4410.8,106589.2,94800
TRX0043335,ORD019357,2024-12-19,CUST0059,P008,Sumatera Utara,16,19500,0.0419,13060.97,298939.03,262400
TRX0044047,ORD019668,2024-12-19,CUST0418,P004,Jawa Timur,18,3200,0.0918,5285.43,52314.57,44100
TRX0046464,ORD020736,2024-12-19,CUST0227,P007,Jawa Timur,8,12500,0.0176,1762.49,98237.51,76800
TRX0047205,ORD021061,2024-12-19,CUST0337,P008,Jawa Barat,13,19500,0.0519,13164.59,240335.41,213200
TRX0047819,ORD021343,2024-12-19,CUST0473,P005,Jawa Barat,17,3000,0.0152,773.26,50226.74,39100
TRX0047820,ORD021343,2024-12-19,CUST0473,P006,Jawa Barat,7,9500,0.053,3526.16,62973.84,49700
TRX0049441,ORD022100,2024-12-19,CUST0362,P004,Jawa Barat,17,3200,0.0084,455.28,53944.72,41650
TRX0049442,ORD022100,2024-12-19,CUST0362,P014,Jawa Barat,2,20000,0.0911,3645.62,36354.38,31000
TRX0049443,ORD022100,2024-12-19,CUST0362,P010,Jawa Barat,6,9800,0.0355,2087.17,56712.83,45000
TRX0051661,ORD023092,2024-12-19,CUST0059,P005,Sumatera Utara,2,3000,0.008,48.11,5951.89,4600
TRX0054810,ORD024488,2024-12-19,CUST0439,P001,Banten,5,18500,0.09,8321.55,84178.45,79000
TRX0054811,ORD024488,2024-12-19,CUST0439,P014,Banten,5,20000,0.0427,4269.16,95730.84,77500
TRX0054812,ORD024488,2024-12-19,CUST0439,P005,Banten,1,3000,0.0225,67.48,2932.52,2300
TRX0001764,ORD000783,2024-12-20,CUST0420,P004,DKI Jakarta,1,3200,0.0484,154.86,3045.14,2450
TRX0001765,ORD000783,2024-12-20,CUST0420,P010,DKI Jakarta,6,9800,0.0382,2248.79,56551.21,45000
TRX0001766,ORD000783,2024-12-20,CUST0420,P008,DKI Jakarta,7,19500,0.0492,6714.92,129785.08,114800
TRX0001767,ORD000783,2024-12-20,CUST0420,P014,DKI Jakarta,4,20000,0.0484,3874.13,76125.87,62000
TRX0001932,ORD000858,2024-12-20,CUST0012,P001,Jawa Tengah,4,18500,0.042,3109.09,70890.91,63200
TRX0001997,ORD000886,2024-12-20,CUST0039,P005,Banten,4,3000,0.0568,681.92,11318.08,9200
TRX0001998,ORD000886,2024-12-20,CUST0039,P007,Banten,5,12500,0.0,0.0,62500.0,48000
TRX0004381,ORD001954,2024-12-20,CUST0109,P008,Jawa Tengah,6,19500,0.0196,2293.2,114706.8,98400
TRX0004382,ORD001954,2024-12-20,CUST0109,P002,Jawa Tengah,13,68000,0.0694,61305.69,822694.31,786500
TRX0004383,ORD001954,2024-12-20,CUST0109,P006,Jawa Tengah,7,9500,0.0864,5745.32,60754.68,49700
TRX0008199,ORD003663,2024-12-20,CUST0480,P009,Jawa Barat,3,3800,0.1032,1176.25,10223.75,8700
TRX0008201,ORD003663,2024-12-20,CUST0480,P008,Jawa Barat,9,19500,0.0042,741.04,174758.96,147600
TRX0008429,ORD003759,2024-12-20,CUST0252,P002,Jawa Tengah,2,68000,0.0559,7605.03,128394.97,121000
TRX0008431,ORD003759,2024-12-20,CUST0252,P008,Jawa Tengah,11,19500,0.0,0.0,214500.0,180400
TRX0008432,ORD003759,2024-12-20,CUST0252,P014,Jawa Tengah,5,20000,0.0581,5810.49,94189.51,77500
TRX0011335,ORD005074,2024-12-20,CUST0077,P006,Jawa Barat,12,9500,0.0846,9640.63,104359.37,85200
TRX0011936,ORD005339,2024-12-20,CUST0389,P011,Jawa Tengah,11,11500,0.1381,17467.33,109032.67,97900
TRX0011937,ORD005339,2024-12-20,CUST0389,P009,Jawa Tengah,2,3800,0.0617,468.72,7131.28,5800
TRX0013150,ORD005891,2024-12-20,CUST0355,P008,Jawa Tengah,15,19500,0.0717,20983.99,271516.01,246000
TRX0013679,ORD006132,2024-12-20,CUST0187,P005,Jawa Barat,8,3000,0.0755,1812.05,22187.95,18400
TRX0013680,ORD006132,2024-12-20,CUST0187,P002,Jawa Barat,19,68000,0.0836,107987.84,1184012.16,1149500
TRX0013681,ORD006132,2024-12-20,CUST0187,P010,Jawa Barat,10,9800,0.1084,10624.76,87375.24,75000
TRX0013682,ORD006132,2024-12-20,CUST0187,P009,Jawa Barat,19,3800,0.0624,4503.22,67696.78,55100
TRX0013732,ORD006158,2024-12-20,CUST0234,P002,Jawa Tengah,4,68000,0.115,31288.85,240711.15,242000
TRX0013733,ORD006158,2024-12-20,CUST0234,P007,Jawa Tengah,10,12500,0.0464,5800.52,119199.48,96000
TRX0018174,ORD008114,2024-12-20,CUST0236,P009,Jawa Barat,6,3800,0.0,0.0,22800.0,17400
TRX0018175,ORD008114,2024-12-20,CUST0236,P001,Jawa Barat,3,18500,0.1077,5978.71,49521.29,47400
TRX0018176,ORD008114,2024-12-20,CUST0236,P010,Jawa Barat,8,9800,0.0263,2065.1,76334.9,60000
TRX0018177,ORD008114,2024-12-20,CUST0236,P004,Jawa Barat,2,3200,0.0498,318.9,6081.1,4900
TRX0018685,ORD008340,2024-12-20,CUST0447,P001,Sumatera Utara,2,18500,0.0677,2506.62,34493.38,31600
TRX0018686,ORD008340,2024-12-20,CUST0447,P014,Sumatera Utara,10,20000,0.0558,11153.63,188846.37,155000
TRX0018687,ORD008340,2024-12-20,CUST0447,P004,Sumatera Utara,5,3200,0.0476,761.17,15238.83,12250
TRX0018688,ORD008340,2024-12-20,CUST0447,P006,Sumatera Utara,10,9500,0.1172,11135.62,83864.38,71000
TRX0018689,ORD008340,2024-12-20,CUST0447,P002,Sumatera Utara,3,68000,0.0292,5956.89,198043.11,181500
TRX0018808,ORD008389,2024-12-20,CUST0086,P008,DKI Jakarta,2,19500,0.017,663.93,38336.07,32800
TRX0018809,ORD008389,2024-12-20,CUST0086,P002,DKI Jakarta,6,68000,0.0248,10124.9,397875.1,363000
TRX0018828,ORD008398,2024-12-20,CUST0235,P001,Jawa Tengah,9,18500,0.0296,4924.35,161575.65,142200
TRX0018829,ORD008398,2024-12-20,CUST0235,P006,Jawa Tengah,5,9500,0.0795,3778.34,43721.66,35500
TRX0019093,ORD008526,2024-12-20,CUST0488,P006,Jawa Barat,11,9500,0.0325,3393.58,101106.42,78100
TRX0019094,ORD008526,2024-12-20,CUST0488,P002,Jawa Barat,2,68000,0.0659,8960.06,127039.94,121000
TRX0027065,ORD012100,2024-12-20,CUST0355,P003,Jawa Tengah,5,15500,0.0421,3259.62,74240.38,66000
TRX0027067,ORD012100,2024-12-20,CUST0355,P004,Jawa Tengah,5,3200,0.0588,940.71,15059.29,12250
TRX0028062,ORD012535,2024-12-20,CUST0238,P004,DKI Jakarta,9,3200,0.0503,1447.47,27352.53,22050
TRX0036240,ORD016183,2024-12-20,CUST0364,P010,Jawa Barat,1,9800,0.1259,1233.33,8566.67,7500
TRX0037235,ORD016633,2024-12-20,CUST0419,P004,Sulawesi Selatan,7,3200,0.0477,1067.37,21332.63,17150
TRX0037236,ORD016633,2024-12-20,CUST0419,P014,Sulawesi Selatan,7,20000,0.0522,7304.44,132695.56,108500
TRX0037237,ORD016633,2024-12-20,CUST0419,P009,Sulawesi Selatan,11,3800,0.0469,1959.67,39840.33,31900
TRX0037238,ORD016633,2024-12-20,CUST0419,P002,Sulawesi Selatan,2,68000,0.0254,3451.62,132548.38,121000
TRX0038000,ORD016981,2024-12-20,CUST0294,P001,Jawa Barat,7,18500,0.0598,7743.28,121756.72,110600
TRX0038693,ORD017294,2024-12-20,CUST0198,P002,Jawa Tengah,9,68000,0.0438,26781.98,585218.02,544500
TRX0039152,ORD017486,2024-12-20,CUST0277,P008,DKI Jakarta,6,19500,0.11,12864.38,104135.62,98400
TRX0039208,ORD017512,2024-12-20,CUST0124,P004,Jawa Timur,15,3200,0.0472,2263.83,45736.17,36750
TRX0039235,ORD017523,2024-12-20,CUST0277,P013,DKI Jakarta,17,13800,0.0897,21055.13,213544.87,180200
TRX0039656,ORD017710,2024-12-20,CUST0492,P001,Jawa Barat,15,18500,0.0729,20218.64,257281.36,237000
TRX0039657,ORD017710,2024-12-20,CUST0492,P011,Jawa Barat,9,11500,0.0653,6762.42,96737.58,80100
TRX0039658,ORD017710,2024-12-20,CUST0492,P015,Jawa Barat,23,28500,0.0779,51046.56,604453.44,506000
TRX0039659,ORD017710,2024-12-20,CUST0492,P014,Jawa Barat,4,20000,0.1284,10273.53,69726.47,62000
TRX0042795,ORD019118,2024-12-20,CUST0312,P002,Jawa Timur,3,68000,0.0006,131.83,203868.17,181500
TRX0042796,ORD019118,2024-12-20,CUST0312,P004,Jawa Timur,15,3200,0.0478,2295.25,45704.75,36750
TRX0042797,ORD019118,2024-12-20,CUST0312,P007,Jawa Timur,4,12500,0.0086,431.13,49568.87,38400
TRX0042798,ORD019118,2024-12-20,CUST0312,P001,Jawa Timur,7,18500,0.0507,6565.81,122934.19,110600
TRX0049803,ORD022263,2024-12-20,CUST0281,P004,Banten,3,3200,0.0186,178.9,9421.1,7350
TRX0049804,ORD022263,2024-12-20,CUST0281,P009,Banten,20,3800,0.05,3800.0,72200.0,58000
TRX0049805,ORD022263,2024-12-20,CUST0281,P006,Banten,2,9500,0.0258,490.27,18509.73,14200
TRX0049806,ORD022263,2024-12-20,CUST0281,P007,Banten,15,12500,0.0504,9453.79,178046.21,144000
TRX0049807,ORD022263,2024-12-20,CUST0281,P001,Banten,1,18500,0.024,444.36,18055.64,15800
TRX0050596,ORD022615,2024-12-20,CUST0446,P003,Banten,4,15500,0.0631,3912.93,58087.07,52800
TRX0050604,ORD022618,2024-12-20,CUST0064,P011,Sumatera Utara,20,11500,0.05,11500.0,218500.0,178000
TRX0050605,ORD022619,2024-12-20,CUST0355,P005,Jawa Tengah,15,3000,0.037,1666.04,43333.96,34500
TRX0050606,ORD022619,2024-12-20,CUST0355,P014,Jawa Tengah,12,20000,0.0541,12994.64,227005.36,186000
TRX0050635,ORD022633,2024-12-20,CUST0159,P002,Jawa Timur,9,68000,0.005,3053.16,608946.84,544500
TRX0050636,ORD022633,2024-12-20,CUST0159,P005,Jawa Timur,6,3000,0.075,1350.33,16649.67,13800
TRX0051108,ORD022833,2024-12-20,CUST0235,P005,Jawa Tengah,7,3000,0.0467,981.25,20018.75,16100
TRX0051109,ORD022833,2024-12-20,CUST0235,P001,Jawa Tengah,3,18500,0.0556,3086.75,52413.25,47400
TRX0053207,ORD023778,2024-12-20,CUST0410,P011,Jawa Barat,5,11500,0.005,287.43,57212.57,44500
TRX0053208,ORD023778,2024-12-20,CUST0410,P010,Jawa Barat,5,9800,0.0282,1382.42,47617.58,37500
